Time (s),$ T_{tr} $ (nexaFoam)_Temp,"$ T_{vib, N_2} $ (nexaFoam)_Temp"
8.03e-06,14091.2,13919.4
8.04e-06,14088.6,13916.8
8.05e-06,14086.0,13914.3
8.06e-06,14083.3,13911.7
8.07e-06,14080.7,13909.2
8.08e-06,14078.1,13906.6
8.09e-06,14075.5,13904.1
8.1e-06,14072.9,13901.6
8.11e-06,14070.3,13899.0
8.12e-06,14067.7,13896.5
8.13e-06,14065.1,13894.0
8.14e-06,14062.5,13891.5
8.15e-06,14059.9,13888.9
8.16e-06,14057.3,13886.4
8.17e-06,14054.7,13883.9
8.18e-06,14052.1,13881.4
8.19e-06,14049.5,13878.9
8.2e-06,14047.0,13876.4
8.21e-06,14044.4,13874.0
8.22e-06,14041.9,13871.5
8.23e-06,14039.3,13869.0
8.24e-06,14036.7,13866.5
8.25e-06,14034.2,13864.0
8.26e-06,14031.6,13861.6
8.27e-06,14029.1,13859.1
8.28e-06,14026.6,13856.6
8.29e-06,14024.0,13854.2
8.3e-06,14021.5,13851.7
8.31e-06,14019.0,13849.3
8.32e-06,14016.5,13846.8
8.33e-06,14013.9,13844.4
8.34e-06,14011.4,13842.0
8.35e-06,14008.9,13839.5
8.36e-06,14006.4,13837.1
8.37e-06,14003.9,13834.7
8.38e-06,14001.4,13832.2
8.39e-06,13998.9,13829.8
8.4e-06,13996.4,13827.4
8.41e-06,13993.9,13825.0
8.42e-06,13991.5,13822.6
8.43e-06,13989.0,13820.2
8.44e-06,13986.5,13817.8
8.45e-06,13984.0,13815.4
8.46e-06,13981.6,13813.0
8.47e-06,13979.1,13810.6
8.48e-06,13976.6,13808.2
8.49e-06,13974.2,13805.8
8.5e-06,13971.7,13803.5
8.51e-06,13969.3,13801.1
8.52e-06,13966.8,13798.7
8.53e-06,13964.4,13796.4
8.54e-06,13962.0,13794.0
8.55e-06,13959.5,13791.6
8.56e-06,13957.1,13789.3
8.57e-06,13954.7,13786.9
8.58e-06,13952.3,13784.6
8.59e-06,13949.8,13782.2
8.6e-06,13947.4,13779.9
8.61e-06,13945.0,13777.6
8.62e-06,13942.6,13775.2
8.63e-06,13940.2,13772.9
8.64e-06,13937.8,13770.6
8.65e-06,13935.4,13768.2
8.66e-06,13933.0,13765.9
8.67e-06,13930.6,13763.6
8.68e-06,13928.2,13761.3
8.69e-06,13925.9,13759.0
8.7e-06,13923.5,13756.7
8.71e-06,13921.1,13754.4
8.72e-06,13918.7,13752.1
8.73e-06,13916.4,13749.8
8.74e-06,13914.0,13747.5
8.75e-06,13911.6,13745.2
8.76e-06,13909.3,13742.9
8.77e-06,13906.9,13740.6
8.78e-06,13904.6,13738.4
8.79e-06,13902.2,13736.1
8.8e-06,13899.9,13733.8
8.81e-06,13897.5,13731.5
8.82e-06,13895.2,13729.3
8.83e-06,13892.9,13727.0
8.84e-06,13890.5,13724.8
8.85e-06,13888.2,13722.5
8.86e-06,13885.9,13720.3
8.87e-06,13883.6,13718.0
8.88e-06,13881.2,13715.8
8.89e-06,13878.9,13713.5
8.9e-06,13876.6,13711.3
8.91e-06,13874.3,13709.1
8.92e-06,13872.0,13706.8
8.93e-06,13869.7,13704.6
8.94e-06,13867.4,13702.4
8.95e-06,13865.1,13700.1
8.96e-06,13862.8,13697.9
8.97e-06,13860.6,13695.7
8.98e-06,13858.3,13693.5
8.99e-06,13856.0,13691.3
9e-06,13853.7,13689.1
9.01e-06,13851.4,13686.9
9.02e-06,13849.2,13684.7
9.03e-06,13846.9,13682.5
9.04e-06,13844.6,13680.3
9.05e-06,13842.4,13678.1
9.06e-06,13840.1,13675.9
9.07e-06,13837.9,13673.7
9.08e-06,13835.6,13671.6
9.09e-06,13833.4,13669.4
9.1e-06,13831.1,13667.2
9.11e-06,13828.9,13665.1
9.12e-06,13826.7,13662.9
9.13e-06,13824.4,13660.7
9.14e-06,13822.2,13658.6
9.15e-06,13820.0,13656.4
9.16e-06,13817.7,13654.3
9.17e-06,13815.5,13652.1
9.18e-06,13813.3,13650.0
9.19e-06,13811.1,13647.8
9.2e-06,13808.9,13645.7
9.21e-06,13806.7,13643.5
9.22e-06,13804.5,13641.4
9.23e-06,13802.3,13639.3
9.24e-06,13800.1,13637.1
9.25e-06,13797.9,13635.0
9.26e-06,13795.7,13632.9
9.27e-06,13793.5,13630.8
9.28e-06,13791.3,13628.6
9.29e-06,13789.1,13626.5
9.3e-06,13786.9,13624.4
9.31e-06,13784.7,13622.3
9.32e-06,13782.6,13620.2
9.33e-06,13780.4,13618.1
9.34e-06,13778.2,13616.0
9.35e-06,13776.1,13613.9
9.36e-06,13773.9,13611.8
9.37e-06,13771.7,13609.7
9.38e-06,13769.6,13607.6
9.39e-06,13767.4,13605.5
9.4e-06,13765.3,13603.5
9.41e-06,13763.1,13601.4
9.42e-06,13761.0,13599.3
9.43e-06,13758.8,13597.2
9.44e-06,13756.7,13595.2
9.45e-06,13754.6,13593.1
9.46e-06,13752.4,13591.0
9.47e-06,13750.3,13589.0
9.48e-06,13748.2,13586.9
9.49e-06,13746.0,13584.9
9.5e-06,13743.9,13582.8
9.51e-06,13741.8,13580.8
9.52e-06,13739.7,13578.7
9.53e-06,13737.6,13576.7
9.54e-06,13735.5,13574.6
9.55e-06,13733.4,13572.6
9.56e-06,13731.3,13570.5
9.57e-06,13729.1,13568.5
9.58e-06,13727.1,13566.5
9.59e-06,13725.0,13564.5
9.6e-06,13722.9,13562.4
9.61e-06,13720.8,13560.4
9.62e-06,13718.7,13558.4
9.63e-06,13716.6,13556.4
9.64e-06,13714.5,13554.4
9.65e-06,13712.4,13552.3
9.66e-06,13710.4,13550.3
9.67e-06,13708.3,13548.3
9.68e-06,13706.2,13546.3
9.69e-06,13704.2,13544.3
9.7e-06,13702.1,13542.3
9.71e-06,13700.0,13540.3
9.72e-06,13698.0,13538.3
9.73e-06,13695.9,13536.4
9.74e-06,13693.9,13534.4
9.75e-06,13691.8,13532.4
9.76e-06,13689.8,13530.4
9.77e-06,13687.7,13528.4
9.78e-06,13685.7,13526.4
9.79e-06,13683.6,13524.5
9.8e-06,13681.6,13522.5
9.81e-06,13679.6,13520.5
9.82e-06,13677.5,13518.6
9.83e-06,13675.5,13516.6
9.84e-06,13673.5,13514.6
9.85e-06,13671.4,13512.7
9.86e-06,13669.4,13510.7
9.87e-06,13667.4,13508.8
9.88e-06,13665.4,13506.8
9.89e-06,13663.4,13504.9
9.9e-06,13661.4,13502.9
9.91e-06,13659.3,13501.0
9.92e-06,13657.3,13499.1
9.93e-06,13655.3,13497.1
9.94e-06,13653.3,13495.2
9.95e-06,13651.3,13493.3
9.96e-06,13649.3,13491.3
9.97e-06,13647.4,13489.4
9.98e-06,13645.4,13487.5
9.99e-06,13643.4,13485.5
1e-05,13641.4,13483.6
1.001e-05,13639.4,13481.7
1.002e-05,13637.4,13479.8
1.003e-05,13635.4,13477.9
1.004e-05,13633.5,13476.0
1.005e-05,13631.5,13474.1
1.006e-05,13629.5,13472.2
1.007e-05,13627.6,13470.3
1.008e-05,13625.6,13468.4
1.009e-05,13623.6,13466.5
1.01e-05,13621.7,13464.6
1.011e-05,13619.7,13462.7
1.012e-05,13617.8,13460.8
1.013e-05,13615.8,13458.9
1.014e-05,13613.9,13457.0
1.015e-05,13611.9,13455.1
1.016e-05,13610.0,13453.3
1.017e-05,13608.0,13451.4
1.018e-05,13606.1,13449.5
1.019e-05,13604.2,13447.6
1.02e-05,13602.2,13445.8
1.021e-05,13600.3,13443.9
1.022e-05,13598.4,13442.0
1.023e-05,13596.4,13440.2
1.024e-05,13594.5,13438.3
1.025e-05,13592.6,13436.4
1.026e-05,13590.7,13434.6
1.027e-05,13588.7,13432.7
1.028e-05,13586.8,13430.9
1.029e-05,13584.9,13429.0
1.03e-05,13583.0,13427.2
1.031e-05,13581.1,13425.4
1.032e-05,13579.2,13423.5
1.033e-05,13577.3,13421.7
1.034e-05,13575.4,13419.8
1.035e-05,13573.5,13418.0
1.036e-05,13571.6,13416.2
1.037e-05,13569.7,13414.3
1.038e-05,13567.8,13412.5
1.039e-05,13565.9,13410.7
1.04e-05,13564.0,13408.9
1.041e-05,13562.2,13407.0
1.042e-05,13560.3,13405.2
1.043e-05,13558.4,13403.4
1.044e-05,13556.5,13401.6
1.045e-05,13554.6,13399.8
1.046e-05,13552.8,13398.0
1.047e-05,13550.9,13396.2
1.048e-05,13549.0,13394.4
1.049e-05,13547.2,13392.6
1.05e-05,13545.3,13390.8
1.051e-05,13543.4,13389.0
1.052e-05,13541.6,13387.2
1.053e-05,13539.7,13385.4
1.054e-05,13537.9,13383.6
1.055e-05,13536.0,13381.8
1.056e-05,13534.2,13380.0
1.057e-05,13532.3,13378.2
1.058e-05,13530.5,13376.4
1.059e-05,13528.6,13374.7
1.06e-05,13526.8,13372.9
1.061e-05,13525.0,13371.1
1.062e-05,13523.1,13369.3
1.063e-05,13521.3,13367.6
1.064e-05,13519.5,13365.8
1.065e-05,13517.6,13364.0
1.066e-05,13515.8,13362.3
1.067e-05,13514.0,13360.5
1.068e-05,13512.2,13358.7
1.069e-05,13510.3,13357.0
1.07e-05,13508.5,13355.2
1.071e-05,13506.7,13353.5
1.072e-05,13504.9,13351.7
1.073e-05,13503.1,13350.0
1.074e-05,13501.3,13348.2
1.075e-05,13499.5,13346.5
1.076e-05,13497.7,13344.7
1.077e-05,13495.9,13343.0
1.078e-05,13494.1,13341.2
1.079e-05,13492.3,13339.5
1.08e-05,13490.5,13337.8
1.081e-05,13488.7,13336.0
1.082e-05,13486.9,13334.3
1.083e-05,13485.1,13332.6
1.084e-05,13483.3,13330.8
1.085e-05,13481.5,13329.1
1.086e-05,13479.7,13327.4
1.087e-05,13477.9,13325.7
1.088e-05,13476.2,13324.0
1.089e-05,13474.4,13322.2
1.09e-05,13472.6,13320.5
1.091e-05,13470.8,13318.8
1.092e-05,13469.1,13317.1
1.093e-05,13467.3,13315.4
1.094e-05,13465.5,13313.7
1.095e-05,13463.8,13312.0
1.096e-05,13462.0,13310.3
1.097e-05,13460.2,13308.6
1.098e-05,13458.5,13306.9
1.099e-05,13456.7,13305.2
1.1e-05,13455.0,13303.5
1.101e-05,13453.2,13301.8
1.102e-05,13451.5,13300.1
1.103e-05,13449.7,13298.4
1.104e-05,13448.0,13296.7
1.105e-05,13446.2,13295.1
1.106e-05,13444.5,13293.4
1.107e-05,13442.8,13291.7
1.108e-05,13441.0,13290.0
1.109e-05,13439.3,13288.3
1.11e-05,13437.6,13286.7
1.111e-05,13435.8,13285.0
1.112e-05,13434.1,13283.3
1.113e-05,13432.4,13281.7
1.114e-05,13430.6,13280.0
1.115e-05,13428.9,13278.3
1.116e-05,13427.2,13276.7
1.117e-05,13425.5,13275.0
1.118e-05,13423.8,13273.3
1.119e-05,13422.0,13271.7
1.12e-05,13420.3,13270.0
1.121e-05,13418.6,13268.4
1.122e-05,13416.9,13266.7
1.123e-05,13415.2,13265.1
1.124e-05,13413.5,13263.4
1.125e-05,13411.8,13261.8
1.126e-05,13410.1,13260.2
1.127e-05,13408.4,13258.5
1.128e-05,13406.7,13256.9
1.129e-05,13405.0,13255.2
1.13e-05,13403.3,13253.6
1.131e-05,13401.6,13252.0
1.132e-05,13399.9,13250.3
1.133e-05,13398.2,13248.7
1.134e-05,13396.5,13247.1
1.135e-05,13394.9,13245.4
1.136e-05,13393.2,13243.8
1.137e-05,13391.5,13242.2
1.138e-05,13389.8,13240.6
1.139e-05,13388.1,13239.0
1.14e-05,13386.5,13237.3
1.141e-05,13384.8,13235.7
1.142e-05,13383.1,13234.1
1.143e-05,13381.5,13232.5
1.144e-05,13379.8,13230.9
1.145e-05,13378.1,13229.3
1.146e-05,13376.5,13227.7
1.147e-05,13374.8,13226.1
1.148e-05,13373.1,13224.5
1.149e-05,13371.5,13222.9
1.15e-05,13369.8,13221.3
1.151e-05,13368.2,13219.7
1.152e-05,13366.5,13218.1
1.153e-05,13364.9,13216.5
1.154e-05,13363.2,13214.9
1.155e-05,13361.6,13213.3
1.156e-05,13359.9,13211.7
1.157e-05,13358.3,13210.1
1.158e-05,13356.6,13208.6
1.159e-05,13355.0,13207.0
1.16e-05,13353.4,13205.4
1.161e-05,13351.7,13203.8
1.162e-05,13350.1,13202.2
1.163e-05,13348.5,13200.7
1.164e-05,13346.8,13199.1
1.165e-05,13345.2,13197.5
1.166e-05,13343.6,13195.9
1.167e-05,13342.0,13194.4
1.168e-05,13340.3,13192.8
1.169e-05,13338.7,13191.3
1.17e-05,13337.1,13189.7
1.171e-05,13335.5,13188.1
1.172e-05,13333.9,13186.6
1.173e-05,13332.2,13185.0
1.174e-05,13330.6,13183.5
1.175e-05,13329.0,13181.9
1.176e-05,13327.4,13180.3
1.177e-05,13325.8,13178.8
1.178e-05,13324.2,13177.2
1.179e-05,13322.6,13175.7
1.18e-05,13321.0,13174.2
1.181e-05,13319.4,13172.6
1.182e-05,13317.8,13171.1
1.183e-05,13316.2,13169.5
1.184e-05,13314.6,13168.0
1.185e-05,13313.0,13166.5
1.186e-05,13311.4,13164.9
1.187e-05,13309.8,13163.4
1.188e-05,13308.3,13161.9
1.189e-05,13306.7,13160.3
1.19e-05,13305.1,13158.8
1.191e-05,13303.5,13157.3
1.192e-05,13301.9,13155.7
1.193e-05,13300.3,13154.2
1.194e-05,13298.8,13152.7
1.195e-05,13297.2,13151.2
1.196e-05,13295.6,13149.7
1.197e-05,13294.0,13148.1
1.198e-05,13292.5,13146.6
1.199e-05,13290.9,13145.1
1.2e-05,13289.3,13143.6
1.201e-05,13287.8,13142.1
1.202e-05,13286.2,13140.6
1.203e-05,13284.6,13139.1
1.204e-05,13283.1,13137.6
1.205e-05,13281.5,13136.1
1.206e-05,13280.0,13134.6
1.207e-05,13278.4,13133.1
1.208e-05,13276.9,13131.6
1.209e-05,13275.3,13130.1
1.21e-05,13273.8,13128.6
1.211e-05,13272.2,13127.1
1.212e-05,13270.7,13125.6
1.213e-05,13269.1,13124.1
1.214e-05,13267.6,13122.6
1.215e-05,13266.0,13121.1
1.216e-05,13264.5,13119.6
1.217e-05,13262.9,13118.1
1.218e-05,13261.4,13116.7
1.219e-05,13259.9,13115.2
1.22e-05,13258.3,13113.7
1.221e-05,13256.8,13112.2
1.222e-05,13255.3,13110.7
1.223e-05,13253.8,13109.3
1.224e-05,13252.2,13107.8
1.225e-05,13250.7,13106.3
1.226e-05,13249.2,13104.8
1.227e-05,13247.7,13103.4
1.228e-05,13246.1,13101.9
1.229e-05,13244.6,13100.4
1.23e-05,13243.1,13099.0
1.231e-05,13241.6,13097.5
1.232e-05,13240.1,13096.1
1.233e-05,13238.6,13094.6
1.234e-05,13237.0,13093.1
1.235e-05,13235.5,13091.7
1.236e-05,13234.0,13090.2
1.237e-05,13232.5,13088.8
1.238e-05,13231.0,13087.3
1.239e-05,13229.5,13085.9
1.24e-05,13228.0,13084.4
1.241e-05,13226.5,13083.0
1.242e-05,13225.0,13081.5
1.243e-05,13223.5,13080.1
1.244e-05,13222.0,13078.6
1.245e-05,13220.5,13077.2
1.246e-05,13219.0,13075.8
1.247e-05,13217.5,13074.3
1.248e-05,13216.0,13072.9
1.249e-05,13214.6,13071.5
1.25e-05,13213.1,13070.0
1.251e-05,13211.6,13068.6
1.252e-05,13210.1,13067.2
1.253e-05,13208.6,13065.7
1.254e-05,13207.1,13064.3
1.255e-05,13205.7,13062.9
1.256e-05,13204.2,13061.4
1.257e-05,13202.7,13060.0
1.258e-05,13201.2,13058.6
1.259e-05,13199.8,13057.2
1.26e-05,13198.3,13055.8
1.261e-05,13196.8,13054.3
1.262e-05,13195.4,13052.9
1.263e-05,13193.9,13051.5
1.264e-05,13192.4,13050.1
1.265e-05,13191.0,13048.7
1.266e-05,13189.5,13047.3
1.267e-05,13188.0,13045.9
1.268e-05,13186.6,13044.5
1.269e-05,13185.1,13043.1
1.27e-05,13183.7,13041.7
1.271e-05,13182.2,13040.3
1.272e-05,13180.8,13038.8
1.273e-05,13179.3,13037.4
1.274e-05,13177.9,13036.0
1.275e-05,13176.4,13034.7
1.276e-05,13175.0,13033.3
1.277e-05,13173.5,13031.9
1.278e-05,13172.1,13030.5
1.279e-05,13170.6,13029.1
1.28e-05,13169.2,13027.7
1.281e-05,13167.7,13026.3
1.282e-05,13166.3,13024.9
1.283e-05,13164.9,13023.5
1.284e-05,13163.4,13022.1
1.285e-05,13162.0,13020.8
1.286e-05,13160.6,13019.4
1.287e-05,13159.1,13018.0
1.288e-05,13157.7,13016.6
1.289e-05,13156.3,13015.2
1.29e-05,13154.8,13013.9
1.291e-05,13153.4,13012.5
1.292e-05,13152.0,13011.1
1.293e-05,13150.6,13009.7
1.294e-05,13149.2,13008.4
1.295e-05,13147.7,13007.0
1.296e-05,13146.3,13005.6
1.297e-05,13144.9,13004.3
1.298e-05,13143.5,13002.9
1.299e-05,13142.1,13001.5
1.3e-05,13140.7,13000.2
1.301e-05,13139.2,12998.8
1.302e-05,13137.8,12997.5
1.303e-05,13136.4,12996.1
1.304e-05,13135.0,12994.7
1.305e-05,13133.6,12993.4
1.306e-05,13132.2,12992.0
1.307e-05,13130.8,12990.7
1.308e-05,13129.4,12989.3
1.309e-05,13128.0,12988.0
1.31e-05,13126.6,12986.6
1.311e-05,13125.2,12985.3
1.312e-05,13123.8,12983.9
1.313e-05,13122.4,12982.6
1.314e-05,13121.0,12981.2
1.315e-05,13119.6,12979.9
1.316e-05,13118.2,12978.6
1.317e-05,13116.8,12977.2
1.318e-05,13115.5,12975.9
1.319e-05,13114.1,12974.5
1.32e-05,13112.7,12973.2
1.321e-05,13111.3,12971.9
1.322e-05,13109.9,12970.5
1.323e-05,13108.5,12969.2
1.324e-05,13107.2,12967.9
1.325e-05,13105.8,12966.5
1.326e-05,13104.4,12965.2
1.327e-05,13103.0,12963.9
1.328e-05,13101.7,12962.6
1.329e-05,13100.3,12961.2
1.33e-05,13098.9,12959.9
1.331e-05,13097.5,12958.6
1.332e-05,13096.2,12957.3
1.333e-05,13094.8,12956.0
1.334e-05,13093.4,12954.6
1.335e-05,13092.1,12953.3
1.336e-05,13090.7,12952.0
1.337e-05,13089.3,12950.7
1.338e-05,13088.0,12949.4
1.339e-05,13086.6,12948.1
1.34e-05,13085.3,12946.8
1.341e-05,13083.9,12945.5
1.342e-05,13082.6,12944.1
1.343e-05,13081.2,12942.8
1.344e-05,13079.8,12941.5
1.345e-05,13078.5,12940.2
1.346e-05,13077.1,12938.9
1.347e-05,13075.8,12937.6
1.348e-05,13074.4,12936.3
1.349e-05,13073.1,12935.0
1.35e-05,13071.7,12933.7
1.351e-05,13070.4,12932.4
1.352e-05,13069.1,12931.1
1.353e-05,13067.7,12929.8
1.354e-05,13066.4,12928.6
1.355e-05,13065.0,12927.3
1.356e-05,13063.7,12926.0
1.357e-05,13062.4,12924.7
1.358e-05,13061.0,12923.4
1.359e-05,13059.7,12922.1
1.36e-05,13058.4,12920.8
1.361e-05,13057.0,12919.5
1.362e-05,13055.7,12918.3
1.363e-05,13054.4,12917.0
1.364e-05,13053.0,12915.7
1.365e-05,13051.7,12914.4
1.366e-05,13050.4,12913.1
1.367e-05,13049.1,12911.9
1.368e-05,13047.7,12910.6
1.369e-05,13046.4,12909.3
1.37e-05,13045.1,12908.0
1.371e-05,13043.8,12906.8
1.372e-05,13042.5,12905.5
1.373e-05,13041.1,12904.2
1.374e-05,13039.8,12903.0
1.375e-05,13038.5,12901.7
1.376e-05,13037.2,12900.4
1.377e-05,13035.9,12899.2
1.378e-05,13034.6,12897.9
1.379e-05,13033.3,12896.6
1.38e-05,13032.0,12895.4
1.381e-05,13030.7,12894.1
1.382e-05,13029.4,12892.9
1.383e-05,13028.1,12891.6
1.384e-05,13026.7,12890.3
1.385e-05,13025.4,12889.1
1.386e-05,13024.1,12887.8
1.387e-05,13022.8,12886.6
1.388e-05,13021.5,12885.3
1.389e-05,13020.3,12884.1
1.39e-05,13019.0,12882.8
1.391e-05,13017.7,12881.6
1.392e-05,13016.4,12880.3
1.393e-05,13015.1,12879.1
1.394e-05,13013.8,12877.9
1.395e-05,13012.5,12876.6
1.396e-05,13011.2,12875.4
1.397e-05,13009.9,12874.1
1.398e-05,13008.6,12872.9
1.399e-05,13007.3,12871.6
1.4e-05,13006.1,12870.4
1.401e-05,13004.8,12869.2
1.402e-05,13003.5,12867.9
1.403e-05,13002.2,12866.7
1.404e-05,13000.9,12865.5
1.405e-05,12999.7,12864.2
1.406e-05,12998.4,12863.0
1.407e-05,12997.1,12861.8
1.408e-05,12995.8,12860.5
1.409e-05,12994.6,12859.3
1.41e-05,12993.3,12858.1
1.411e-05,12992.0,12856.9
1.412e-05,12990.7,12855.6
1.413e-05,12989.5,12854.4
1.414e-05,12988.2,12853.2
1.415e-05,12986.9,12852.0
1.416e-05,12985.7,12850.8
1.417e-05,12984.4,12849.5
1.418e-05,12983.2,12848.3
1.419e-05,12981.9,12847.1
1.42e-05,12980.6,12845.9
1.421e-05,12979.4,12844.7
1.422e-05,12978.1,12843.5
1.423e-05,12976.9,12842.3
1.424e-05,12975.6,12841.0
1.425e-05,12974.3,12839.8
1.426e-05,12973.1,12838.6
1.427e-05,12971.8,12837.4
1.428e-05,12970.6,12836.2
1.429e-05,12969.3,12835.0
1.43e-05,12968.1,12833.8
1.431e-05,12966.8,12832.6
1.432e-05,12965.6,12831.4
1.433e-05,12964.3,12830.2
1.434e-05,12963.1,12829.0
1.435e-05,12961.9,12827.8
1.436e-05,12960.6,12826.6
1.437e-05,12959.4,12825.4
1.438e-05,12958.1,12824.2
1.439e-05,12956.9,12823.0
1.44e-05,12955.7,12821.8
1.441e-05,12954.4,12820.6
1.442e-05,12953.2,12819.4
1.443e-05,12951.9,12818.2
1.444e-05,12950.7,12817.1
1.445e-05,12949.5,12815.9
1.446e-05,12948.3,12814.7
1.447e-05,12947.0,12813.5
1.448e-05,12945.8,12812.3
1.449e-05,12944.6,12811.1
1.45e-05,12943.3,12809.9
1.451e-05,12942.1,12808.8
1.452e-05,12940.9,12807.6
1.453e-05,12939.7,12806.4
1.454e-05,12938.4,12805.2
1.455e-05,12937.2,12804.0
1.456e-05,12936.0,12802.9
1.457e-05,12934.8,12801.7
1.458e-05,12933.6,12800.5
1.459e-05,12932.3,12799.3
1.46e-05,12931.1,12798.2
1.461e-05,12929.9,12797.0
1.462e-05,12928.7,12795.8
1.463e-05,12927.5,12794.7
1.464e-05,12926.3,12793.5
1.465e-05,12925.1,12792.3
1.466e-05,12923.8,12791.2
1.467e-05,12922.6,12790.0
1.468e-05,12921.4,12788.8
1.469e-05,12920.2,12787.7
1.47e-05,12919.0,12786.5
1.471e-05,12917.8,12785.4
1.472e-05,12916.6,12784.2
1.473e-05,12915.4,12783.0
1.474e-05,12914.2,12781.9
1.475e-05,12913.0,12780.7
1.476e-05,12911.8,12779.6
1.477e-05,12910.6,12778.4
1.478e-05,12909.4,12777.3
1.479e-05,12908.2,12776.1
1.48e-05,12907.0,12774.9
1.481e-05,12905.8,12773.8
1.482e-05,12904.6,12772.6
1.483e-05,12903.4,12771.5
1.484e-05,12902.3,12770.4
1.485e-05,12901.1,12769.2
1.486e-05,12899.9,12768.1
1.487e-05,12898.7,12766.9
1.488e-05,12897.5,12765.8
1.489e-05,12896.3,12764.6
1.49e-05,12895.1,12763.5
1.491e-05,12893.9,12762.3
1.492e-05,12892.8,12761.2
1.493e-05,12891.6,12760.1
1.494e-05,12890.4,12758.9
1.495e-05,12889.2,12757.8
1.496e-05,12888.0,12756.7
1.497e-05,12886.9,12755.5
1.498e-05,12885.7,12754.4
1.499e-05,12884.5,12753.3
1.5e-05,12883.3,12752.1
1.501e-05,12882.2,12751.0
1.502e-05,12881.0,12749.9
1.503e-05,12879.8,12748.7
1.504e-05,12878.6,12747.6
1.505e-05,12877.5,12746.5
1.506e-05,12876.3,12745.4
1.507e-05,12875.1,12744.2
1.508e-05,12874.0,12743.1
1.509e-05,12872.8,12742.0
1.51e-05,12871.6,12740.9
1.511e-05,12870.5,12739.7
1.512e-05,12869.3,12738.6
1.513e-05,12868.2,12737.5
1.514e-05,12867.0,12736.4
1.515e-05,12865.8,12735.3
1.516e-05,12864.7,12734.1
1.517e-05,12863.5,12733.0
1.518e-05,12862.4,12731.9
1.519e-05,12861.2,12730.8
1.52e-05,12860.1,12729.7
1.521e-05,12858.9,12728.6
1.522e-05,12857.7,12727.5
1.523e-05,12856.6,12726.4
1.524e-05,12855.4,12725.2
1.525e-05,12854.3,12724.1
1.526e-05,12853.1,12723.0
1.527e-05,12852.0,12721.9
1.528e-05,12850.9,12720.8
1.529e-05,12849.7,12719.7
1.53e-05,12848.6,12718.6
1.531e-05,12847.4,12717.5
1.532e-05,12846.3,12716.4
1.533e-05,12845.1,12715.3
1.534e-05,12844.0,12714.2
1.535e-05,12842.9,12713.1
1.536e-05,12841.7,12712.0
1.537e-05,12840.6,12710.9
1.538e-05,12839.4,12709.8
1.539e-05,12838.3,12708.7
1.54e-05,12837.2,12707.6
1.541e-05,12836.0,12706.5
1.542e-05,12834.9,12705.4
1.543e-05,12833.8,12704.4
1.544e-05,12832.6,12703.3
1.545e-05,12831.5,12702.2
1.546e-05,12830.4,12701.1
1.547e-05,12829.2,12700.0
1.548e-05,12828.1,12698.9
1.549e-05,12827.0,12697.8
1.55e-05,12825.9,12696.7
1.551e-05,12824.7,12695.7
1.552e-05,12823.6,12694.6
1.553e-05,12822.5,12693.5
1.554e-05,12821.4,12692.4
1.555e-05,12820.2,12691.3
1.556e-05,12819.1,12690.2
1.557e-05,12818.0,12689.2
1.558e-05,12816.9,12688.1
1.559e-05,12815.8,12687.0
1.56e-05,12814.7,12685.9
1.561e-05,12813.5,12684.9
1.562e-05,12812.4,12683.8
1.563e-05,12811.3,12682.7
1.564e-05,12810.2,12681.6
1.565e-05,12809.1,12680.6
1.566e-05,12808.0,12679.5
1.567e-05,12806.9,12678.4
1.568e-05,12805.8,12677.4
1.569e-05,12804.6,12676.3
1.57e-05,12803.5,12675.2
1.571e-05,12802.4,12674.2
1.572e-05,12801.3,12673.1
1.573e-05,12800.2,12672.0
1.574e-05,12799.1,12671.0
1.575e-05,12798.0,12669.9
1.576e-05,12796.9,12668.8
1.577e-05,12795.8,12667.8
1.578e-05,12794.7,12666.7
1.579e-05,12793.6,12665.7
1.58e-05,12792.5,12664.6
1.581e-05,12791.4,12663.5
1.582e-05,12790.3,12662.5
1.583e-05,12789.2,12661.4
1.584e-05,12788.1,12660.4
1.585e-05,12787.0,12659.3
1.586e-05,12785.9,12658.3
1.587e-05,12784.8,12657.2
1.588e-05,12783.8,12656.2
1.589e-05,12782.7,12655.1
1.59e-05,12781.6,12654.1
1.591e-05,12780.5,12653.0
1.592e-05,12779.4,12652.0
1.593e-05,12778.3,12650.9
1.594e-05,12777.2,12649.9
1.595e-05,12776.1,12648.8
1.596e-05,12775.1,12647.8
1.597e-05,12774.0,12646.7
1.598e-05,12772.9,12645.7
1.599e-05,12771.8,12644.7
1.6e-05,12770.7,12643.6
1.601e-05,12769.6,12642.6
1.602e-05,12768.6,12641.5
1.603e-05,12767.5,12640.5
1.604e-05,12766.4,12639.5
1.605e-05,12765.3,12638.4
1.606e-05,12764.3,12637.4
1.607e-05,12763.2,12636.3
1.608e-05,12762.1,12635.3
1.609e-05,12761.0,12634.3
1.61e-05,12760.0,12633.2
1.611e-05,12758.9,12632.2
1.612e-05,12757.8,12631.2
1.613e-05,12756.8,12630.1
1.614e-05,12755.7,12629.1
1.615e-05,12754.6,12628.1
1.616e-05,12753.5,12627.1
1.617e-05,12752.5,12626.0
1.618e-05,12751.4,12625.0
1.619e-05,12750.4,12624.0
1.62e-05,12749.3,12623.0
1.621e-05,12748.2,12621.9
1.622e-05,12747.2,12620.9
